GEO_ID,Geographic_Area_Name,Households,Median_Income_Household,Median_Income_White,Median_Income_Black,Median_Income_AIAN,Median_Income_Asian,Median_Income_NHPI,Percent_Other_Race,Median_Income_Other_Race,Percent_Hispanic_or_Latino,Median_Income_Hispanic_or_Latino,Percent_15_to_24,Median_Income_15_to_24,Percent_25_to_44,Median_Income_25_to_44,Percent_45_to_64,Median_Income_45_to_64,Percent_65_and_over,Median_Income_65_and_Over,Families,Median_Income_Family,Percent_Family_With_Children,Median_Income_Family_with_Children,Percent_Family_no_Children,Median_Income_Family_no_Children,Percent_Married_Couple_Family,Median_Income_Married_Couple_Family,Percent_Female_Householder_no_Spouse,Median_Income_Female_Householder_no_Spouse,Percent_Male_Householder_no_Spouse,Median_Income_Male_Householder_no_Spouse,Nonfamily_Households,Median_Income_Nonfamily_Households,Percent_Nonfamily_Lone_Female,Median_Income_Nonfamily_Lone_Female,Percent_Nonfamily_Lone_Male,Median_Income_Nonfamily_Lone_Male
53061052401,"Census Tract 524.01, Snohomish County, Washington",1723,64306,64259,-,-,51667,-,0,-,2.7,-,3.4,46771,23.7,89250,40.7,77692,32.2,46855,1045,81625,489,88094,556,80625,810,90139,165,48359,70,67365,678,45799,317,45441,242,-
53061052402,"Census Tract 524.02, Snohomish County, Washington",1944,52744,51613,-,-,-,-,0.9,-,4.9,97650,2.8,33750,39.8,75167,31.3,65313,26,27333,1023,93809,478,94032,545,93598,541,121587,399,36864,83,93443,921,35489,487,24278,283,45625
53061052502,"Census Tract 525.02, Snohomish County, Washington",1883,110610,112151,-,-,-,-,0.8,-,0.8,-,0.5,-,30,105313,44.7,151382,24.9,65840,1385,128313,534,132750,851,125313,1234,134797,70,62353,81,87824,498,63611,243,37656,112,84750
53061052504,"Census Tract 525.04, Snohomish County, Washington",954,103929,115500,-,-,89167,-,0,-,9.6,150482,1.3,-,33.6,134375,36.5,101354,28.6,95417,718,114688,279,97259,439,117250,541,125313,104,66250,73,96601,236,65789,73,36932,119,71250
53061052505,"Census Tract 525.05, Snohomish County, Washington",1489,106677,115320,-,-,113824,-,1,-,8.5,135054,2.8,-,58.6,102614,30.8,107813,7.9,95833,1208,106463,670,101212,538,112941,807,126307,343,76006,58,-,281,91506,90,90449,124,96012
53061052506,"Census Tract 525.06, Snohomish County, Washington",1703,88898,88039,-,-,137434,-,0.9,-,9.1,72232,0.8,-,54.6,89133,29.6,92373,15.1,65404,1350,91361,698,89843,652,93558,1012,94389,287,56250,51,-,353,56235,59,24735,112,77357
53061052603,"Census Tract 526.03, Snohomish County, Washington",933,112872,106220,-,-,-,-,2.8,-,3.4,84405,1.8,-,41.7,127930,42,119000,14.5,63958,685,129570,352,148214,333,113007,593,147546,47,78250,45,-,248,64167,58,28250,99,48281
53061052604,"Census Tract 526.04, Snohomish County, Washington",1882,76992,79000,-,-,66576,-,0.9,-,8,87051,0.8,-,36.7,90481,38.7,86029,23.9,60114,1340,95345,648,91250,692,101719,1028,101875,196,66250,116,-,542,32330,219,30063,267,31302
53061052605,"Census Tract 526.05, Snohomish County, Washington",1933,96513,94250,-,-,-,-,0.8,-,2.6,-,0.8,-,32.4,99632,43.5,99219,23.3,72115,1465,102721,581,90417,884,110877,1060,117357,238,68952,167,-,468,77647,171,-,148,98631
53061052606,"Census Tract 526.06, Snohomish County, Washington",1883,98169,97936,-,-,-,-,0,-,4.4,-,1.6,-,35.2,98472,46.3,119063,16.9,50500,1448,109375,791,97902,657,128105,1235,118911,167,65694,46,-,435,43839,228,32500,185,51890
53061052607,"Census Tract 526.07, Snohomish County, Washington",1941,107155,107330,-,-,-,-,2.1,-,5.7,87917,0.7,-,47.3,106566,37.8,122457,14.2,89688,1695,108040,965,106966,730,111094,1471,113510,178,68750,46,-,246,90147,80,34167,69,89844
53061052701,"Census Tract 527.01, Snohomish County, Washington",606,107596,108606,-,-,-,-,0,-,3.6,-,1.8,-,28.2,133558,47.9,108750,22.1,81500,532,108269,186,101833,346,118125,475,109760,38,102857,19,-,74,-,33,19250,27,155391
53061052706,"Census Tract 527.06, Snohomish County, Washington",2099,102478,103125,-,-,132868,-,1.5,-,10.1,89471,0.5,-,55.5,109435,30.2,91357,13.8,53250,1711,105750,1043,105670,668,106071,1397,110265,148,-,166,72917,388,58333,116,41667,165,45114
53061052707,"Census Tract 527.07, Snohomish County, Washington",1511,102311,104286,-,-,-,-,0.7,-,5.9,-,0,-,54.1,101308,34.1,117202,11.8,-,1157,114647,732,113036,425,118375,866,133958,152,-,139,62188,354,49612,106,47250,196,49252
53061052708,"Census Tract 527.08, Snohomish County, Washington",1965,110334,110361,-,-,94186,-,3.2,-,6.4,125972,1.8,-,27.2,95789,55.8,112404,15.2,64286,1647,111183,599,105912,1048,112338,1405,112312,180,69792,62,101638,318,68750,127,70590,102,51282
53061052709,"Census Tract 527.09, Snohomish County, Washington",1148,102778,104618,-,-,-,-,1,-,9.8,85602,0,-,36.8,94353,45.8,113750,17.3,46094,948,104931,379,97639,569,105852,780,114706,91,43173,77,90114,200,68409,53,8958,93,77695
53061052710,"Census Tract 527.10, Snohomish County, Washington",1573,101938,101896,-,-,168182,-,6,-,5.9,-,0,-,23,117813,60.5,103689,16.5,58889,1275,104426,352,101974,923,107212,1113,106442,132,-,30,-,298,59306,159,39561,58,-
53061052711,"Census Tract 527.11, Snohomish County, Washington",1379,98590,88125,-,-,118818,-,0,-,4.9,123083,0,-,38.5,102614,46,87614,15.4,87479,1294,98692,648,99041,646,91000,909,117528,304,47391,81,110030,85,89205,11,-,19,-
53061052803,"Census Tract 528.03, Snohomish County, Washington",2241,91929,90063,96875,-,-,-,0.8,-,5.9,76111,2.4,130046,39.6,105227,39.3,97098,18.7,50208,1610,95859,727,96875,883,93239,1329,103958,163,38672,118,93077,631,74688,192,41719,283,64879
53061052805,"Census Tract 528.05, Snohomish County, Washington",1951,76691,76201,-,-,236500,-,0,-,6.4,79167,1.3,-,21.9,77286,36.2,95974,40.5,46150,1192,93854,368,93456,824,94211,978,96801,155,50144,59,93750,759,42893,397,26493,228,44828
53061052807,"Census Tract 528.07, Snohomish County, Washington",1613,78250,77567,-,-,-,-,2.1,-,7.7,-,5.3,-,34.8,91964,34.4,115802,25.5,54500,1179,84952,464,80061,715,100781,897,115429,192,70317,90,53947,434,24375,183,16781,214,-
53061052808,"Census Tract 528.08, Snohomish County, Washington",1216,98676,100903,-,-,-,-,0,-,11.9,121065,1.8,-,38.1,104975,30.2,98309,29.9,62885,850,103712,220,76518,630,109947,664,102375,132,156410,54,-,366,76364,150,27442,138,104412
53061052809,"Census Tract 528.09, Snohomish County, Washington",1354,86742,87135,-,-,-,-,3.5,-,6.9,107617,6.6,-,40.4,87277,37.7,112353,15.3,49076,926,108659,486,108171,440,118553,743,120070,122,-,61,-,428,39919,221,39649,164,39613
53061052810,"Census Tract 528.10, Snohomish County, Washington",1457,106002,103417,-,-,-,-,6.2,108594,10.3,"250,000+",0,-,24.8,84826,54.7,110605,20.5,64073,1013,107448,322,112083,691,106781,965,110566,48,31111,0,-,444,64333,137,-,158,68833
53061052903,"Census Tract 529.03, Snohomish County, Washington",1829,57202,56571,61344,-,-,-,0,-,10.1,39076,3.8,-,42.8,61198,34.6,57431,18.9,46400,1028,50288,603,43229,425,57379,536,75313,443,35394,49,51250,801,60449,372,47813,239,60625
53061052904,"Census Tract 529.04, Snohomish County, Washington",2065,78275,71591,-,-,-,-,0,-,4.7,90556,1.2,-,33.1,84098,37.4,90786,28.4,42703,1580,83154,527,82576,1053,85923,1227,86756,287,29926,66,115714,485,33958,268,33269,128,-
53061052905,"Census Tract 529.05, Snohomish County, Washington",1994,51140,48940,-,-,120278,-,1.4,-,5.4,-,6.6,77708,37.2,60679,28,58542,28.1,31932,1035,64375,469,53304,566,71477,741,70175,259,52083,35,-,959,26832,529,23420,247,21042
53061052906,"Census Tract 529.06, Snohomish County, Washington",1783,75924,77011,-,34261,99196,-,1.6,-,4.9,49115,3.1,103363,30.6,60525,39,101210,27.3,59063,1296,77583,498,63182,798,82875,921,96397,278,33516,97,51417,487,54861,178,26204,144,67250
53061053101,"Census Tract 531.01, Snohomish County, Washington",1786,76296,76480,-,-,87019,-,1.1,-,6.2,95417,7.3,90109,28.2,82344,35.8,98669,28.8,41364,1226,91250,499,91658,727,88558,951,99879,197,51917,78,-,560,33152,300,24375,176,50714
53061053102,"Census Tract 531.02, Snohomish County, Washington",2057,64263,64286,-,-,38922,-,1.5,-,6.5,-,2.9,-,30.6,58536,42.2,120804,24.3,39896,1448,80769,380,66172,1068,83304,1125,105820,258,41552,65,70461,609,37214,223,34707,276,37332
53061053201,"Census Tract 532.01, Snohomish County, Washington",1685,79141,80588,-,-,-,-,0.6,-,0.6,-,0,-,14.8,110227,43.9,105655,41.3,37212,1110,90985,308,106643,802,83966,935,105504,136,49444,39,90125,575,35632,258,33409,147,21779
53061053202,"Census Tract 532.02, Snohomish County, Washington",1765,114219,115931,-,-,-,-,2.4,84464,2,83839,0,-,17.5,108750,52.7,136591,29.9,66250,1355,117480,278,131250,1077,116463,1213,124432,63,95391,79,94583,410,68462,126,58553,163,61801
53061053301,"Census Tract 533.01, Snohomish County, Washington",2678,75136,73750,-,-,-,-,0,-,3,-,2.9,93113,38.4,81875,34.9,92357,23.9,36513,1681,87688,904,79519,777,94766,1384,96250,246,75045,51,91645,997,39354,537,19878,273,40258
53061053302,"Census Tract 533.02, Snohomish County, Washington",2147,79912,79219,-,-,-,-,0,-,7.2,-,0.6,-,31.6,100000,26.3,104016,41.6,39732,1563,102706,652,125722,911,102118,1356,110183,117,81583,90,-,584,31379,336,30968,177,51208
53061053400,"Census Tract 534, Snohomish County, Washington",2186,100441,100208,-,-,-,-,0,-,2.6,73194,0,-,15.5,99924,48.6,129276,35.9,50253,1660,101895,658,101095,1002,104201,1424,102108,117,-,119,-,526,46786,128,-,213,29613
53061053505,"Census Tract 535.05, Snohomish County, Washington",1966,94700,93850,-,-,-,-,1.7,-,4,-,1,-,23.9,82284,54.2,98214,21,102813,1503,104096,478,91125,1025,109453,1162,119527,107,-,234,46286,463,63542,88,56500,218,46944
53061053506,"Census Tract 535.06, Snohomish County, Washington",2120,81033,77685,-,-,-,-,0.9,-,0.9,-,0,-,20.3,95332,42.4,102719,37.3,-,1496,87333,509,106438,987,84081,1195,95544,235,52519,66,-,624,-,331,21311,204,60776
53061053507,"Census Tract 535.07, Snohomish County, Washington",2056,116525,121151,108030,-,89762,-,1.9,-,7,72534,1.5,121750,34.5,128958,40.9,136927,23.2,60606,1779,117730,715,116068,1064,119539,1516,131250,209,86016,54,89750,277,-,115,33750,73,68750
53061053508,"Census Tract 535.08, Snohomish County, Washington",1287,93996,92969,-,-,-,-,9.2,220982,3.4,51618,1,-,36.5,113398,40.2,105216,22.3,59408,957,107284,464,113203,493,95972,761,114043,157,66169,39,-,330,56250,89,50221,131,49554
53061053509,"Census Tract 535.09, Snohomish County, Washington",1788,65870,65326,-,91548,-,-,0.2,-,15.6,-,1.1,-,38.8,69219,35.2,68803,24.9,23333,962,68382,440,59896,522,71184,692,76204,193,38011,77,64844,826,43864,276,29079,468,-
53061053510,"Census Tract 535.10, Snohomish County, Washington",1756,56917,68750,-,-,-,-,0.9,-,4.2,-,5,41733,22.8,90769,44.4,53587,27.8,-,985,83750,352,71000,633,90793,896,86964,57,70089,32,-,771,32997,390,25417,326,35000
53061053511,"Census Tract 535.11, Snohomish County, Washington",1277,73854,66756,-,-,-,-,0,-,3,-,1.6,-,28.6,65739,53.2,127791,16.5,36139,825,78917,431,63580,394,102016,648,105678,150,47400,27,-,452,48571,268,35778,50,-
53061053603,"Census Tract 536.03, Snohomish County, Washington",1606,104514,108850,-,-,-,-,4.1,91304,7.7,91250,0,-,23.8,103640,52.9,122083,23.3,78300,1270,120208,338,115000,932,120208,1106,132426,101,51838,63,50268,336,49881,107,20694,95,63984
53061053604,"Census Tract 536.04, Snohomish County, Washington",1983,80216,79474,-,-,-,-,0,-,0.8,-,1.2,86528,26.5,83508,45.8,94071,26.5,42353,1342,100369,442,88750,900,101025,1066,104891,137,-,139,-,641,48661,293,42625,185,-
53061053605,"Census Tract 536.05, Snohomish County, Washington",1038,107783,107783,-,-,-,-,0,-,2.4,-,0,-,32.9,110268,52.1,106344,15,82105,864,109505,314,108934,550,113071,605,124886,156,109118,103,-,174,18804,144,-,0,-
53061053606,"Census Tract 536.06, Snohomish County, Washington",1342,97980,98031,-,-,-,-,0.7,-,5.7,128438,2.8,-,28,94792,40.9,135694,28.2,97731,843,115515,312,102083,531,116544,710,123750,69,37270,64,-,499,70304,112,-,155,-
53061053700,"Census Tract 537, Snohomish County, Washington",1296,52069,53000,-,-,-,-,1.3,-,2.8,-,1.1,-,18.8,78661,43.8,75820,36.4,28578,839,73875,282,110250,557,60583,622,76282,107,22679,110,95530,457,28013,154,29118,196,28233
53061053801,"Census Tract 538.01, Snohomish County, Washington",1462,78733,78700,-,-,-,-,0,-,0.5,-,2.4,-,30.7,70375,40.3,117022,26.6,75409,1074,94583,462,97188,612,93125,845,112120,166,-,63,49420,388,53793,80,42759,160,39833
53061053802,"Census Tract 538.02, Snohomish County, Washington",2280,74338,74743,-,137222,-,-,1.9,100509,11.9,95057,3.9,108527,39.7,82292,30.6,100436,25.8,29688,1435,78725,624,81146,811,74635,1034,94231,206,42045,195,69163,845,50538,223,34087,381,26879
53061053803,"Census Tract 538.03, Snohomish County, Washington",2091,68908,71125,-,-,-,-,2.4,49250,10.1,55717,2.1,-,27.9,75425,49.3,68585,20.7,65139,1290,78333,345,64607,945,80694,1061,82411,194,46500,35,102875,801,46895,378,46445,328,50625
53061940001,"Census Tract 9400.01, Snohomish County, Washington",2265,90685,95871,-,81477,75000,-,1.1,168333,4.6,95313,1.7,47159,22.5,84250,47.6,107772,28.2,75833,1566,98833,433,95781,1133,101023,1163,114671,224,59000,179,54792,699,63295,185,45625,266,53750
53061940002,"Census Tract 9400.02, Snohomish County, Washington",1361,84750,93125,-,39063,103125,-,0,-,2.4,177917,1.5,67500,22.3,76563,47.5,99500,28.8,66000,1005,89934,337,86875,668,91667,792,102692,142,55357,71,57708,356,60417,126,34643,101,57188
53061990002,"Census Tract 9900.02, Snohomish County, Washington",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
53061990100,"Census Tract 9901, Snohomish County, Washington",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
53063000201,"Census Tract 2.01, Spokane County, Washington",1295,36981,35673,45385,-,-,-,3.9,-,6.7,-,6.6,33393,32.5,48151,38,38318,22.9,25651,634,37909,316,30667,318,51563,337,47292,168,28625,129,-,661,28165,281,25202,220,28347
53063000202,"Census Tract 2.02, Spokane County, Washington",616,40476,41310,-,-,-,-,3.7,-,8.3,-,7.1,-,35.6,41417,44.5,36121,12.8,37917,260,54500,99,48083,161,60815,170,54000,54,55833,36,-,356,35338,57,-,246,38611
53063000301,"Census Tract 3.01, Spokane County, Washington",1095,35778,32500,-,-,-,-,1.6,-,2.3,-,5.2,-,47.4,39952,30.6,35733,16.8,29514,661,32841,380,35938,281,31397,350,43929,114,27857,197,19311,434,31237,98,33167,188,30548
53063000302,"Census Tract 3.02, Spokane County, Washington",1035,41271,39453,-,-,48136,-,0,-,1.2,-,6.1,-,43.9,38750,32.5,48955,17.6,34188,654,41857,381,37731,273,49841,325,47886,224,41000,105,38169,381,33953,217,33141,56,25500
53063000400,"Census Tract 4, Spokane County, Washington",1638,43889,34837,-,-,-,-,0,-,10,70959,9.7,23750,41.1,61346,33.5,31835,15.6,48750,807,47772,418,45789,389,54844,359,64830,336,32969,112,41983,831,31973,197,30114,337,24757
53063000500,"Census Tract 5, Spokane County, Washington",1447,53932,55339,-,31118,40043,-,0,-,4.1,36458,5.5,-,34,59778,39.2,53159,21.4,47554,909,58210,397,58464,512,57344,656,74583,191,40669,62,-,538,43209,292,43043,152,31711
53063000600,"Census Tract 6, Spokane County, Washington",1286,65545,65773,-,-,-,-,0.7,-,3.8,30859,2.3,-,43.9,67074,37.4,86198,16.5,36000,790,72833,381,54205,409,84740,550,82500,155,44612,85,-,496,40793,113,31976,224,38056
53063000700,"Census Tract 7, Spokane County, Washington",2231,53867,54453,-,-,-,-,1.6,-,5.3,-,5.6,68553,37.9,55864,35.1,67292,21.4,31302,1419,61472,703,55250,716,80446,792,72778,391,46834,236,37138,812,32093,426,30034,244,28750
53063000800,"Census Tract 8, Spokane County, Washington",1955,73271,74076,73281,-,-,-,0.5,-,3.5,115547,1.1,59375,27.3,103636,31.3,103125,40.4,42181,1421,84816,491,98906,930,80441,1209,95550,172,42647,40,60781,534,40947,266,26125,172,41520
53063000900,"Census Tract 9, Spokane County, Washington",2368,63149,63263,-,-,-,-,0,-,0,-,0.8,-,35.8,62883,41.9,74844,21.5,51250,1668,71107,642,64091,1026,76053,1217,77401,346,67917,105,70417,700,41083,272,21750,232,40750
53063001000,"Census Tract 10, Spokane County, Washington",2309,61536,63750,-,-,-,-,1.2,-,4.1,-,0,-,34.4,71794,40.9,74688,24.7,46512,1552,80250,805,84779,747,74258,1135,93608,224,56574,193,-,757,37813,387,40734,319,32390
53063001100,"Census Tract 11, Spokane County, Washington",1411,68102,69519,-,-,101375,-,4.5,-,6.4,41389,1.6,-,44.5,73661,27,74904,26.9,58077,983,82257,465,80521,518,85172,672,100789,234,37361,77,-,428,51938,239,50365,78,50938
53063001200,"Census Tract 12, Spokane County, Washington",989,49828,49229,-,-,-,-,0.6,-,3.9,65625,6,41042,38.6,58750,34.7,60313,20.7,31917,558,58056,253,45625,305,67875,356,68807,120,28750,82,44674,431,44531,129,40375,127,27431
53063001300,"Census Tract 13, Spokane County, Washington",1521,46209,45921,-,-,-,-,0,-,2,-,6.4,-,41.6,42500,33.5,69185,18.6,25509,788,58398,351,46250,437,59973,561,68661,195,28906,32,101458,733,31633,251,21442,277,25592
53063001400,"Census Tract 14, Spokane County, Washington",2415,40786,41362,40959,-,47981,-,3.6,-,6.7,-,7.3,30667,44,41756,33.8,44146,14.9,32454,1288,44286,727,41567,561,50655,833,59590,383,32813,72,-,1127,37780,472,32462,228,29625
53063001500,"Census Tract 15, Spokane County, Washington",2395,49783,50431,-,-,-,-,2.1,-,6,60647,2.8,62988,35.4,60120,32.9,42460,28.9,31975,1387,51120,510,60174,877,50925,987,61531,330,37308,70,47035,1008,40156,463,-,318,29531
53063001600,"Census Tract 16, Spokane County, Washington",1354,36096,36250,-,43036,-,-,0.5,-,8.2,-,6.9,-,42.2,40324,29.8,40333,21.1,17123,795,40089,464,34444,331,43094,430,45357,285,31484,80,43063,559,31250,181,15807,200,-
53063001800,"Census Tract 18, Spokane County, Washington",1375,41358,39688,-,-,-,-,1.7,-,3,-,2.8,-,23.6,68026,42.6,43017,31,26500,628,61875,337,57545,291,80313,365,69219,222,58393,41,-,747,24245,427,22786,244,40417
53063001900,"Census Tract 19, Spokane County, Washington",1477,49425,50363,-,-,-,-,0,-,2.1,-,4.6,42292,43.5,57518,30.9,52386,20.9,40469,909,59050,456,58425,453,66213,591,66213,221,-,97,58185,568,36719,264,24750,166,41806
53063002000,"Census Tract 20, Spokane County, Washington",1707,33374,33583,-,-,-,-,4,-,15.9,-,7.7,30972,38.1,36544,40.6,30158,13.6,35197,875,36164,419,33910,456,43333,355,58646,383,33542,137,-,832,26713,328,-,277,26681
53063002100,"Census Tract 21, Spokane County, Washington",1125,63531,63750,-,-,-,-,1.7,-,9.2,-,5.7,-,47.7,75959,28.4,68917,18.2,35288,685,75378,236,66250,449,81402,444,84453,187,40179,54,47083,440,43438,121,25430,157,33438
53063002300,"Census Tract 23, Spokane County, Washington",2182,48367,52414,-,-,-,-,0,-,3.9,-,5.2,-,29.1,55900,38.5,69067,27.1,19506,1113,71089,278,46250,835,77804,784,83614,299,34114,30,-,1069,20828,386,-,442,16042
53063002400,"Census Tract 24, Spokane County, Washington",1152,26975,27440,-,-,-,-,4.4,60625,5.6,-,10,41406,37.3,45500,33,17656,19.7,21484,360,47866,135,"2,500-",225,48689,155,60486,183,-,22,-,792,21518,370,-,340,20714
53063002501,"Census Tract 25.01, Spokane County, Washington",1111,44527,48295,-,-,-,-,4.4,-,4.4,-,28.7,43390,34.9,57523,19.1,24559,17.3,-,420,51848,118,24103,302,58000,132,58167,147,52337,141,-,691,35905,187,35536,207,-
53063002502,"Census Tract 25.02, Spokane County, Washington",1014,49167,40179,-,-,-,-,2.1,-,2.1,-,16.7,23420,36.6,66691,19.2,38977,27.5,28229,333,56144,238,56223,95,44766,237,58060,28,-,68,-,681,36094,151,22159,235,15089
53063002503,"Census Tract 25.03, Spokane County, Washington",197,-,-,-,-,23750,-,0,-,0,-,47.2,"2,500-",9.1,-,43.7,-,0,-,32,-,0,-,32,-,0,-,0,-,32,-,165,-,14,-,100,-
53063002600,"Census Tract 26, Spokane County, Washington",2083,37711,33618,49576,-,48309,-,1.1,-,7.2,-,11.2,29222,41.5,38368,34.1,48147,13.2,32453,1154,41333,483,39063,671,48456,698,55000,405,38750,51,-,929,33363,351,31722,392,33611
53063002900,"Census Tract 29, Spokane County, Washington",1227,63977,63447,136250,-,-,-,2.4,-,6.8,91935,6.4,-,37.4,62639,36.8,92250,19.4,32083,824,76346,407,63750,417,95494,598,91471,173,49850,53,-,403,36402,126,25865,155,36484
53063003000,"Census Tract 30, Spokane County, Washington",966,43219,43801,-,-,54554,-,0.4,-,4.8,60595,3.1,11630,50.5,60469,26.4,32031,20,24125,633,52011,276,44932,357,60625,395,63750,172,37625,66,28750,333,22228,129,22679,119,15750
53063003100,"Census Tract 31, Spokane County, Washington",2184,52803,55081,18879,-,-,-,0,-,9.9,68525,3,21283,45.6,69224,33.8,37708,17.7,29896,1261,56895,520,64865,741,55527,914,77627,331,42923,16,-,923,41595,441,21567,181,41336
53063003200,"Census Tract 32, Spokane County, Washington",1574,43668,43435,-,-,54760,-,0,-,7.9,44076,9.9,18816,37.4,44038,23.8,41075,28.8,49375,429,53798,128,51429,301,54375,288,57375,48,16842,93,53798,1145,43148,460,41523,471,43267
53063003500,"Census Tract 35, Spokane County, Washington",1838,14280,14495,8611,-,-,-,2,-,8.7,-,6.4,-,31.6,28068,40.4,11159,21.5,15000,225,-,70,22803,155,90795,108,118438,117,23371,0,-,1613,12813,473,11832,976,12414
53063003601,"Census Tract 36.01, Spokane County, Washington",1218,28578,32059,-,-,6449,-,2,-,5.7,-,9.5,8650,46.8,29698,31.5,-,12.2,46364,444,55918,282,45969,162,160769,235,150781,177,-,32,-,774,25959,456,26395,157,12827
53063003602,"Census Tract 36.02, Spokane County, Washington",1699,27073,27095,-,-,42899,-,0,-,5.7,60129,8.3,-,49.1,-,24.1,35240,18.5,23687,219,51031,45,-,174,51375,154,73182,31,-,34,-,1480,25771,529,23145,680,21474
53063003800,"Census Tract 38, Spokane County, Washington",894,51159,52118,-,41136,-,-,0,-,5.4,60333,10.3,31786,36.5,65750,29.8,49821,23.5,36500,386,73625,114,51000,272,78478,218,79674,130,48214,38,-,508,38750,178,33000,152,29583
53063003900,"Census Tract 39, Spokane County, Washington",1023,48250,49500,-,-,-,-,0,-,7.5,-,0.1,-,20,60956,32,74135,47.9,38214,550,83780,184,83000,366,96429,427,106375,84,-,39,-,473,29750,224,22176,176,28000
53063004001,"Census Tract 40.01, Spokane County, Washington",1326,52575,50964,53733,-,67545,-,0,-,2,-,8.8,22074,40.2,40438,36.8,65748,14.2,39583,625,59386,202,53714,423,65411,321,59767,304,54741,0,-,701,31291,243,30943,214,30643
53063004002,"Census Tract 40.02, Spokane County, Washington",1276,38045,36466,-,-,-,-,9.6,-,11.1,40684,17.6,40313,48.4,36681,26,-,8.1,-,494,40500,243,34243,251,41566,246,56667,58,34408,190,-,782,32320,221,30631,283,28884
53063004100,"Census Tract 41, Spokane County, Washington",1072,65217,67120,-,-,-,-,0.8,-,3.3,-,6.2,-,28,90714,23.8,113375,42.1,27457,529,108447,204,100909,325,108977,445,111198,84,68077,0,-,543,26767,286,23833,142,21690
53063004200,"Census Tract 42, Spokane County, Washington",1936,96071,97679,-,-,-,-,0.7,-,4.6,146875,4.4,73787,27,112500,39.9,114091,28.8,88375,1413,116745,581,146484,832,102955,1167,135469,201,62250,45,148906,523,56581,280,55000,125,-
53063004300,"Census Tract 43, Spokane County, Washington",1516,89917,88542,-,-,126932,-,0,-,1.4,-,4.4,-,19.4,109167,35.8,98882,40.4,63047,970,122206,402,122941,568,121765,795,135659,96,66000,79,-,546,48178,334,41818,132,47500
53063004400,"Census Tract 44, Spokane County, Washington",2129,57904,61452,-,-,-,-,1.6,-,4.5,50938,7.4,41715,32.8,86708,28.1,85683,31.7,34050,1292,85368,532,85500,760,85330,1066,87397,183,62946,43,-,837,32750,509,26125,211,31972
53063004500,"Census Tract 45, Spokane County, Washington",1502,91250,88850,-,-,-,-,0,-,2.6,-,3.7,-,26.4,140833,39.7,109219,30.2,69783,1029,119676,467,151827,562,111000,882,140789,147,51406,0,-,473,55398,252,50250,101,78036
53063004601,"Census Tract 46.01, Spokane County, Washington",2124,42979,43520,-,-,-,-,1.7,-,7.5,-,0.6,-,20.7,50685,26.5,62188,52.3,31392,959,77705,348,49194,611,78977,678,82875,161,47422,120,35114,1165,23288,559,24570,578,21765
53063004602,"Census Tract 46.02, Spokane County, Washington",1230,85643,85887,-,-,-,-,2,-,2.6,125595,3.2,-,41.7,100156,35.4,88542,19.7,77500,992,92917,341,78125,651,98292,676,97083,222,76458,94,65833,238,50673,101,51103,89,34375
53063004701,"Census Tract 47.01, Spokane County, Washington",1136,79318,85278,-,-,-,-,2.4,-,3,-,2.2,-,45,94125,39.3,91806,13.6,33036,664,85417,352,62738,312,95000,457,85764,105,34116,102,130568,472,77955,165,-,65,-
53063004702,"Census Tract 47.02, Spokane County, Washington",1697,66685,67626,-,-,-,-,1.9,-,2,-,3.9,-,31.9,43421,30.4,81731,33.8,67835,951,74855,406,76364,545,73808,721,83083,139,43264,91,-,746,50917,391,51354,266,-
53063004800,"Census Tract 48, Spokane County, Washington",2057,51467,48569,67917,-,97778,-,1.6,-,7.3,22271,6.6,-,23,81750,31.7,62804,38.6,38900,1008,100410,468,106667,540,86250,756,106667,107,44583,145,-,1049,36063,569,22321,407,38990
53063004900,"Census Tract 49, Spokane County, Washington",2315,93162,90099,-,-,"250,000+",-,0,-,2.8,128229,4.8,-,25.2,84722,32.2,151125,37.8,75192,1588,117348,604,129375,984,111149,1389,129219,199,52064,0,-,727,42271,390,41857,171,-
53063005000,"Census Tract 50, Spokane County, Washington",2000,59135,59631,-,-,-,-,0,-,0.9,-,2.9,-,35.1,58085,29,92934,33.1,40852,1122,80245,573,81887,549,69861,760,100735,261,25605,101,-,878,43519,484,-,328,41827
53063010101,"Census Tract 101.01, Spokane County, Washington",1481,55852,54421,-,-,-,-,0,-,3.2,-,0,-,19.2,97206,43.1,67287,37.7,47078,934,78438,180,103846,754,74919,918,79688,16,-,0,-,547,45497,148,46649,274,37222
53063010102,"Census Tract 101.02, Spokane County, Washington",1045,89401,89479,-,-,-,-,0,-,0,-,0,-,22,89531,51.8,99671,26.2,65577,927,99671,212,89792,715,102788,812,109583,34,-,81,-,118,35231,12,-,93,35712
53063010201,"Census Tract 102.01, Spokane County, Washington",1858,70407,70838,-,-,-,-,0,-,0,-,1.9,118839,36.3,70735,37.3,97313,24.5,49281,1444,60494,568,-,876,77273,1047,84398,45,40125,352,-,414,41375,133,-,232,41125
